,station,time,lat,lon,y,x,bathy,u_water,v_water,u_wind,v_wind,temp,salinity,surface_elev
10,8770743 Battleship ,2019-10-02 19:59:52.968750,29.756704330444336,264.9101257324219,5457782.0,630138.125,11.347999572753906,0.013200215063989162,0.03439534828066826,-4.129472255706787,-0.41905537247657776,29.384984970092773,1.2122433185577393,0.2533601224422455
11,"8770613 Morgans Pt,",2019-10-02 19:59:52.968750,29.681400299072266,265.0155029296875,5449709.5,640569.9375,4.230000019073486,0.08266471326351166,-0.10372449457645416,-4.979991912841797,1.798835277557373,29.305908203125,4.737379550933838,0.24319101870059967
12,8770475 Port Arthur,2019-10-02 19:59:52.968750,29.867305755615234,266.0692443847656,5473595.0,741866.5625,8.800000190734863,-0.1586102396249771,-0.4348697066307068,-3.0818755626678467,1.201460599899292,29.115095138549805,1.1320058107376099,0.17919446527957916
13,8770570 Sabine Pass,2019-10-02 19:59:52.968750,29.730316162109375,266.13031005859375,5458619.0,748326.875,9.5600004196167,0.17047400772571564,-0.3888801038265228,-3.4710896015167236,1.8049633502960205,29.28401756286621,2.594393253326416,0.1863265037536621
14,8770733 Lynchbg Lan,2019-10-02 19:59:52.968750,29.764320373535156,264.9213562011719,5458656.5,631202.1875,10.930000305175781,0.005179605912417173,-0.06786150485277176,-4.177546977996826,-0.510698676109314,29.589557647705078,1.2019410133361816,0.2529160976409912
15,8770822 Texas Point,2019-10-02 19:59:52.968750,29.67821502685547,266.16485595703125,5452965.0,751883.9375,11.368000030517578,0.08824342489242554,-0.5002692341804504,-4.024167060852051,1.4009872674942017,29.08757781982422,4.302588939666748,0.19472210109233856
16,"8768094 Calcasieu, ",2019-10-02 19:59:52.968750,29.76715850830078,266.65740966796875,5464682.5,799169.0,6.599999904632568,-0.03889525309205055,-0.1721164733171463,-1.5939059257507324,2.6818902492523193,29.280555725097656,14.535438537597656,0.1764879673719406
17,8767961 Bulk Termin,2019-10-02 19:59:52.968750,30.189924240112305,266.7001953125,5511736.0,801374.8125,12.04800033569336,-0.15132862329483032,-0.11055539548397064,-3.0179083347320557,-0.2622709572315216,30.428251266479492,5.82595157623291,0.14163348078727722
18,8767816 Lake Charle,2019-10-02 19:59:52.968750,30.223159790039062,266.7781677246094,5515734.5,808733.8125,2.0480000972747803,-0.010235116817057133,-0.010662384331226349,-2.81820011138916,-0.48390984535217285,30.249677658081055,4.764284610748291,0.14559805393218994
19,8766072 Freshwater ,2019-10-02 19:59:52.968750,29.534326553344727,267.69378662109375,5443391.0,900670.125,3.75,-0.05805498734116554,0.0020753699354827404,-1.6619218587875366,1.5588864088058472,29.649730682373047,7.126936912536621,0.18292343616485596
20,TABSV_B TABS Buoy B,2019-10-02 19:59:52.968750,28.980178833007812,265.0864562988281,5372153.0,649651.9375,18.93899917602539,-0.37612688541412354,-0.14585627615451813,-6.42331600189209,0.2459086775779724,29.463726043701172,28.48246192932129,0.14233949780464172
21,TABSV_F TABS Buoy F,2019-10-02 19:59:52.968750,28.926223754882812,265.6991882324219,5368016.0,709567.1875,21.663000106811523,-0.22526085376739502,0.06595975905656815,-6.864287853240967,0.46281978487968445,29.205886840820312,31.39004135131836,0.10342302918434143
22,TABSV_R TABS Buoy R,2019-10-02 19:59:52.968750,29.634098052978516,266.3595886230469,5448785.0,770926.9375,10.0600004196167,-0.23144561052322388,0.013476308435201645,-4.238807678222656,1.379821538925171,29.453054428100586,19.28638458251953,0.1530732959508896
23,TABSV_W TABS Buoy W,2019-10-02 19:59:52.968750,28.347713470458984,263.995849609375,5299486.0,544729.6875,22.464000701904297,-0.32701990008354187,-0.07479871809482574,-7.154679298400879,-0.9012662768363953,29.68866539001465,29.699005126953125,0.14280402660369873
24,lc0101c Lake Calcas,2019-10-02 19:59:52.968750,29.691072463989258,266.66925048828125,5456294.0,800660.125,11.881999969482422,-0.13413064181804657,0.05140049383044243,-2.6390461921691895,2.4564852714538574,29.598529815673828,17.813810348510742,0.1835395097732544
25,lc0201c Cameron Fis,2019-10-02 19:59:52.968750,29.76300621032715,266.65631103515625,5464218.0,799081.5625,16.024999618530273,0.05354423075914383,-0.27528250217437744,-1.6409374475479126,2.7359466552734375,29.315513610839844,14.513998985290527,0.17922154068946838
26,"lc0301c L Chal CTY,",2019-10-02 19:59:52.968750,30.218490600585938,266.75,5515103.5,806042.0625,11.687000274658203,-0.19806788861751556,0.015620139427483082,-2.686675548553467,-0.4236777126789093,30.208751678466797,4.356645584106445,0.14460688829421997
27,sn0101c Sabin LBB 3,2019-10-02 19:59:52.968750,29.63081169128418,266.1934509277344,5447811.5,754848.1875,8.017999649047852,0.060680314898490906,-0.2007785141468048,-4.737361907958984,1.1040544509887695,29.254934310913086,13.198426246643066,0.15364742279052734
28,"sn0201c USCG Sabin,",2019-10-02 19:59:52.968750,29.726160049438477,266.1324157714844,5458165.5,748547.625,9.319999694824219,0.1623554676771164,-0.3664962649345398,-3.5528745651245117,1.7841432094573975,29.259206771850586,2.6474597454071045,0.1892574429512024
29,sn0301c Sabine  Ran,2019-10-02 19:59:52.968750,29.756990432739258,266.1080017089844,5461497.5,746059.8125,9.460000038146973,0.03015398234128952,-0.2910376191139221,-2.8666837215423584,1.8341256380081177,29.203805923461914,2.0001168251037598,0.18625621497631073
30,sn0401c W Prt Arthu,2019-10-02 19:59:52.968750,29.82384490966797,266.0372619628906,5468663.5,738948.4375,10.899999618530273,-0.22038814425468445,-0.18030264973640442,-3.1760449409484863,1.5875699520111084,29.381975173950195,1.3540096282958984,0.1845615953207016
31,sn0501c Rainbow Bri,2019-10-02 19:59:52.968750,29.980045318603516,266.1311340332031,5486317.0,747389.875,9.54699993133545,0.08878953754901886,-0.012298018671572208,-2.9517858028411865,1.4140584468841553,29.78142547607422,0.07432890683412552,0.18438418209552765
32,sn0601c Port  Beaum,2019-10-02 19:59:52.968750,30.080236434936523,265.9139404296875,5496679.5,726027.8125,10.97700023651123,-0.06218831241130829,0.048508789390325546,-3.6666064262390137,1.0847604274749756,29.084270477294922,0.004999999888241291,0.17629241943359375
33,sn0701c Port Arthur,2019-10-02 19:59:52.968750,29.8680419921875,266.06866455078125,5473674.5,741807.5625,9.819999694824219,-0.21631711721420288,-0.458909273147583,-3.0909671783447266,1.199939489364624,29.1134090423584,1.1309635639190674,0.17762775719165802
34,"g02010c Morgans Pt,",2019-10-02 19:59:52.968750,29.68169593811035,265.0179443359375,5449749.0,640805.4375,12.559000015258789,0.08573685586452484,-0.16702580451965332,-4.917598724365234,1.8426222801208496,29.318349838256836,4.811128616333008,0.2404870241880417
35,g04010c Hou Ship En,2019-10-02 19:59:52.968750,29.35174560546875,265.2173767089844,5413714.0,661198.375,11.800000190734863,0.13158828020095825,-0.5131742358207703,-4.907414436340332,-1.457830548286438,28.673166275024414,12.969671249389648,0.1665603220462799
36,g05010c Galves Caus,2019-10-02 19:59:52.968750,29.297203063964844,265.1156005859375,5407379.0,651485.375,3.5999999046325684,-0.0141904316842556,0.05888962373137474,-4.993061542510986,-0.706588864326477,28.74818992614746,20.93876075744629,0.12927977740764618
37,"g06010c Galves Ent,",2019-10-02 19:59:52.968750,29.342077255249023,265.261962890625,5412770.0,665561.25,10.529999732971191,0.5267008543014526,0.029966926202178,-5.257360458374023,-2.164180040359497,28.70939064025879,15.340578079223633,0.1809215545654297
38,g07010c ExxMb Bayto,2019-10-02 19:59:52.968750,29.727590560913086,264.9777526855469,5454731.5,636772.5,11.253000259399414,0.01030378881841898,-0.049018293619155884,-4.7465362548828125,-0.19014005362987518,29.520456314086914,2.477675437927246,0.24914316833019257
39,"42035_B 22NM E GB, ",2019-10-02 19:59:52.968750,29.231983184814453,265.5878601074219,5401550.0,697614.5,15.800999641418457,-0.26742443442344666,0.018312888219952583,-5.763142108917236,0.23543888330459595,29.390729904174805,27.806682586669922,0.14187757670879364
40,Calcas Offshore Off,2019-10-02 19:59:52.968750,29.456741333007812,266.7749328613281,5430742.0,811976.25,13.39799976348877,-0.32119032740592957,0.14693967998027802,-4.447028160095215,1.1180140972137451,29.57361602783203,26.07986068725586,0.14382882416248322
41,Calcasieu Ship Chan,2019-10-02 19:59:52.968750,30.06623649597168,266.67108154296875,5497901.5,799131.8125,11.75,-0.06705942749977112,-0.2450580894947052,-2.762620449066162,-0.03317670524120331,30.037353515625,10.346840858459473,0.12330666184425354
42,"TW_BAYT Baytown, GB",2019-10-02 19:59:52.968750,29.70751190185547,264.9820861816406,5452516.0,637253.5,10.92199993133545,0.05132828652858734,-0.13314278423786163,-4.736127853393555,0.13368381559848785,29.451574325561523,2.6452841758728027,0.24921907484531403
43,"TW_BOLI Pelican Is,",2019-10-02 19:59:52.968750,29.3416690826416,265.2169189453125,5412595.5,661186.8125,2.2049999237060547,0.26512762904167175,-0.2735404372215271,-4.962332248687744,-1.4297008514404297,28.782546997070312,14.446155548095703,0.1777046024799347
44,"TW_DOLL Dollar Pt, ",2019-10-02 19:59:52.968750,29.471027374267578,265.151611328125,5426753.5,654427.25,3.0739998817443848,0.03348913788795471,-0.21112243831157684,-6.432401657104492,-0.4134083390235901,29.05632209777832,10.396111488342285,0.1936148852109909
45,"TW_TEAS East Bay, G",2019-10-02 19:59:52.968750,29.482593536376953,265.276611328125,5428393.0,666517.875,1.534000039100647,-0.07992207258939743,-0.09677345305681229,-4.526116371154785,-0.08166498690843582,28.871679306030273,7.787654399871826,0.17890019714832306
46,TW_FISH Fishers Ree,2019-10-02 19:59:52.968750,29.6710262298584,265.1452331542969,5448915.5,653167.5625,1.6369999647140503,-0.05921898037195206,-0.02041837014257908,-4.505296230316162,1.6335512399673462,29.238086700439453,7.712756156921387,0.22242657840251923
47,TW_HANN Hanna      ,2019-10-02 19:59:52.968750,29.486520767211914,265.19952392578125,5428607.0,659026.0,2.2130000591278076,-0.020405013114213943,-0.15508893132209778,-5.2281813621521,-0.47119319438934326,28.970548629760742,6.134490013122559,0.18705050647258759
48,TW_MIDG Mid Galvest,2019-10-02 19:59:52.968750,29.50838279724121,265.1243591308594,5430819.5,651663.875,12.392999649047852,0.027408968657255173,-0.22742988169193268,-6.034491062164307,1.8797755241394043,29.039215087890625,9.160713195800781,0.20617784559726715
49,TW__RED Upper Galve,2019-10-02 19:59:52.968750,29.580141067504883,265.05810546875,5438594.5,645012.75,3.2709999084472656,-0.06228422373533249,-0.014556864276528358,-5.177304267883301,1.3039239645004272,29.130504608154297,10.617620468139648,0.2167229801416397
50,"TW_TRIN Trnity Bay,",2019-10-02 19:59:52.968750,29.662878036499023,265.2520446777344,5448315.0,663539.8125,2.559999942779541,-0.027998335659503937,0.0031960716005414724,-3.514390230178833,2.6133224964141846,29.141544342041016,7.677821159362793,0.21221351623535156
51,TW_MATA Matagoda Ba,2019-10-02 19:59:52.968750,28.44580078125,263.64459228515625,5309723.5,510106.125,4.131999969482422,0.18609566986560822,-0.17819203436374664,-5.828980445861816,0.000322442821925506,29.160303115844727,28.340730667114258,0.22397270798683167
52,TW_LAVC Lavaca Bay ,2019-10-02 19:59:52.968750,28.653825759887695,263.40557861328125,5332406.5,486343.59375,1.8660000562667847,-0.02595067396759987,-0.018599141389131546,-3.116778612136841,0.8186932802200317,29.452993392944336,22.348798751831055,0.25999581813812256
53,"TW_SAB1 Up Sab LK,U",2019-10-02 19:59:52.968750,29.949127197265625,266.143310546875,5482931.0,748691.875,9.826000213623047,-0.05738973245024681,-0.01650036685168743,-2.7444980144500732,1.2301764488220215,29.5509033203125,0.794416606426239,0.18387611210346222
54,TW_SAB2 S Sabine LK,2019-10-02 19:59:52.968750,29.75739860534668,266.1099853515625,5461550.0,746250.125,9.57699966430664,0.03424326702952385,-0.24233399331569672,-2.8751378059387207,1.8334996700286865,29.157434463500977,2.0317020416259766,0.1864873766899109
55,08017118 USGS Calc ,2019-10-02 19:59:52.968750,29.81525993347168,266.651123046875,5469991.0,798343.0625,12.826000213623047,-0.041823845356702805,-0.3536832630634308,-1.4888150691986084,1.1640408039093018,29.630859375,14.051905632019043,0.1416158676147461
56,08017095 USGS N Cal,2019-10-02 19:59:52.968750,30.032739639282227,266.69964599609375,5494300.0,802040.5625,3.059999942779541,-0.033721841871738434,-0.04269960895180702,-2.706003189086914,-0.05503825098276138,29.890010833740234,12.544365882873535,0.11741390824317932
57,08017044 USGS Calc ,2019-10-02 19:59:52.968750,30.236352920532227,266.7530822753906,5517097.0,806256.4375,11.305999755859375,0.01185571774840355,-0.1992628127336502,-2.6873929500579834,-0.48710885643959045,30.368188858032227,3.85089373588562,0.1469123512506485
58,8773767 Matagorda B,2019-10-02 19:59:52.968750,28.42719268798828,263.67156982421875,5307706.5,512784.34375,13.270000457763672,0.594382643699646,-0.6982810497283936,-6.074159145355225,-0.5173177719116211,29.109464645385742,28.415748596191406,0.15283101797103882
0,8773259 Port Lavaca,2019-10-02 20:11:50.156250,28.642152786254883,263.3908996582031,5331091.0,484927.65625,1.5,-0.03337911143898964,0.022533683106303215,-3.8451218605041504,1.525501012802124,29.250152587890625,23.02191734313965,0.26177549362182617
1,8773701 Port Oconno,2019-10-02 20:11:50.156250,28.4517765045166,263.6123962402344,5310333.0,506941.0625,4.017000198364258,0.009066281840205193,-0.1250491440296173,-5.403640270233154,0.41362157464027405,29.34653091430664,28.143293380737305,0.2284601330757141
2,8772447 USCG Freepo,2019-10-02 20:11:50.156250,28.93999481201172,264.70660400390625,5366702.0,612740.9375,14.0,-0.08592946082353592,-0.08309749513864517,-4.936633110046387,0.3606715202331543,29.28749656677246,25.8008975982666,0.207100048661232
3,8771510 Galvest Pl ,2019-10-02 20:11:50.156250,29.286357879638672,265.2127685546875,5406451.0,660964.0625,2.683000087738037,-0.0881381630897522,-0.05662998557090759,-5.54376745223999,-0.41058221459388733,29.02489471435547,22.9773006439209,0.20349739491939545
4,8771450 Galvest Pie,2019-10-02 20:11:50.156250,29.309926986694336,265.2072448730469,5409048.5,660350.4375,6.699999809265137,0.010870053432881832,0.004482061602175236,-5.418006896972656,-0.5041869282722473,28.867822647094727,19.687639236450195,0.16358637809753418
5,8771341 GB North Jt,2019-10-02 20:11:50.156250,29.357389450073242,265.2768249511719,5414511.0,666954.1875,3.8399999141693115,0.27643829584121704,-0.07513011991977692,-5.717229843139648,-1.5901466608047485,28.673385620117188,16.691753387451172,0.19543379545211792
6,"8771013 Eagle Pt, T",2019-10-02 20:11:50.156250,29.480512619018555,265.08111572265625,5427609.5,647556.9375,1.5,-0.05636937916278839,-0.06316466629505157,-6.315465450286865,1.776663899421692,28.878067016601562,13.84326171875,0.21649034321308136
7,8770971 Rollover Pa,2019-10-02 20:11:50.156250,29.515174865722656,265.48675537109375,5432633.0,686791.4375,4.0,-0.11089327931404114,-0.06411515921354294,-4.005136489868164,1.186751365661621,29.0402889251709,8.764710426330566,0.1567610800266266
8,"8770933 Clear Lake,",2019-10-02 20:11:50.156250,29.55237579345703,264.98150634765625,5435308.0,637672.125,2.0999999046325684,-0.016646800562739372,-0.043805427849292755,-5.385475158691406,1.3454105854034424,28.7059268951416,11.838650703430176,0.23129670321941376
9,"8770777 Manchester,",2019-10-02 20:11:50.156250,29.72538948059082,264.7349853515625,5453862.0,613275.4375,10.041000366210938,-0.044383976608514786,-0.011392590589821339,-4.261018753051758,0.4281750023365021,30.016450881958008,0.017532125115394592,0.2534399628639221
10,8770743 Battleship ,2019-10-02 20:11:50.156250,29.756704330444336,264.9101257324219,5457782.0,630138.125,11.347999572753906,0.011986763216555119,0.0330844484269619,-3.623090982437134,0.3122841715812683,29.38951301574707,1.212970495223999,0.2462897002696991
11,"8770613 Morgans Pt,",2019-10-02 20:11:50.156250,29.681400299072266,265.0155029296875,5449709.5,640569.9375,4.230000019073486,0.07077043503522873,-0.09593582153320312,-4.289714336395264,1.8895480632781982,29.281400680541992,4.740821361541748,0.2363968789577484
12,8770475 Port Arthur,2019-10-02 20:11:50.156250,29.867305755615234,266.0692443847656,5473595.0,741866.5625,8.800000190734863,-0.1487320512533188,-0.40692394971847534,-2.9488792419433594,1.426473617553711,29.121646881103516,1.126529335975647,0.17647698521614075
13,8770570 Sabine Pass,2019-10-02 20:11:50.156250,29.730316162109375,266.13031005859375,5458619.0,748326.875,9.5600004196167,0.14915549755096436,-0.3429017663002014,-3.3797314167022705,1.876262903213501,29.311323165893555,2.5795516967773438,0.19521647691726685
14,8770733 Lynchbg Lan,2019-10-02 20:11:50.156250,29.764320373535156,264.9213562011719,5458656.5,631202.1875,10.930000305175781,0.004526432137936354,-0.0661337748169899,-3.616213321685791,0.2353154420852661,29.59022331237793,1.2035503387451172,0.24549134075641632
15,8770822 Texas Point,2019-10-02 20:11:50.156250,29.67821502685547,266.16485595703125,5452965.0,751883.9375,11.368000030517578,0.08278089016675949,-0.46907514333724976,-3.898833990097046,1.482696771621704,29.10138702392578,4.226607799530029,0.20632295310497284
16,"8768094 Calcasieu, ",2019-10-02 20:11:50.156250,29.76715850830078,266.65740966796875,5464682.5,799169.0,6.599999904632568,-0.026853157207369804,-0.1290627419948578,-1.5184893608093262,2.720027208328247,29.297077178955078,14.517646789550781,0.19120602309703827
17,8767961 Bulk Termin,2019-10-02 20:11:50.156250,30.189924240112305,266.7001953125,5511736.0,801374.8125,12.04800033569336,-0.1505669504404068,-0.10995025187730789,-3.0556962490081787,-0.18818821012973785,30.450111389160156,5.832339286804199,0.1353655755519867
18,8767816 Lake Charle,2019-10-02 20:11:50.156250,30.223159790039062,266.7781677246094,5515734.5,808733.8125,2.0480000972747803,-0.010037259198725224,-0.010213986970484257,-2.862943410873413,-0.4110821783542633,30.254714965820312,4.765999794006348,0.1395975798368454
19,8766072 Freshwater ,2019-10-02 20:11:50.156250,29.534326553344727,267.69378662109375,5443391.0,900670.125,3.75,-0.05139686539769173,0.0017929559107869864,-1.5267231464385986,1.5596355199813843,29.675695419311523,7.116366863250732,0.2121545970439911
20,TABSV_B TABS Buoy B,2019-10-02 20:11:50.156250,28.980178833007812,265.0864562988281,5372153.0,649651.9375,18.93899917602539,-0.37580570578575134,-0.13395144045352936,-6.571844577789307,0.21027734875679016,29.468618392944336,28.502460479736328,0.15732789039611816
21,TABSV_F TABS Buoy F,2019-10-02 20:11:50.156250,28.926223754882812,265.6991882324219,5368016.0,709567.1875,21.663000106811523,-0.22093483805656433,0.06807634979486465,-6.8603715896606445,0.46560731530189514,29.20867156982422,31.394935607910156,0.11669012904167175
22,TABSV_R TABS Buoy R,2019-10-02 20:11:50.156250,29.634098052978516,266.3595886230469,5448785.0,770926.9375,10.0600004196167,-0.2395298182964325,0.015222262591123581,-4.113234043121338,1.4720522165298462,29.47220230102539,19.29035186767578,0.16924726963043213
23,TABSV_W TABS Buoy W,2019-10-02 20:11:50.156250,28.347713470458984,263.995849609375,5299486.0,544729.6875,22.464000701904297,-0.32688015699386597,-0.06412167847156525,-7.173409461975098,-0.6895782947540283,29.670116424560547,29.6938419342041,0.15525804460048676
24,lc0101c Lake Calcas,2019-10-02 20:11:50.156250,29.691072463989258,266.66925048828125,5456294.0,800660.125,11.881999969482422,-0.13580971956253052,0.054109346121549606,-2.575573444366455,2.445408821105957,29.613744735717773,17.81155014038086,0.1986531913280487
25,lc0201c Cameron Fis,2019-10-02 20:11:50.156250,29.76300621032715,266.65631103515625,5464218.0,799081.5625,16.024999618530273,0.0443434864282608,-0.21168896555900574,-1.5746008157730103,2.7507119178771973,29.33328628540039,14.500459671020508,0.19473253190517426
26,"lc0301c L Chal CTY,",2019-10-02 20:11:50.156250,30.218490600585938,266.75,5515103.5,806042.0625,11.687000274658203,-0.19812428951263428,0.015645071864128113,-2.728881597518921,-0.3523547053337097,30.23361587524414,4.3587327003479,0.13883699476718903
27,sn0101c Sabin LBB 3,2019-10-02 20:11:50.156250,29.63081169128418,266.1934509277344,5447811.5,754848.1875,8.017999649047852,0.062077801674604416,-0.19819246232509613,-4.6173810958862305,1.2012908458709717,29.27495002746582,13.196338653564453,0.16902080178260803
28,"sn0201c USCG Sabin,",2019-10-02 20:11:50.156250,29.726160049438477,266.1324157714844,5458165.5,748547.625,9.319999694824219,0.13910438120365143,-0.32344523072242737,-3.4546282291412354,1.8544251918792725,29.28679847717285,2.6337637901306152,0.19827692210674286
29,sn0301c Sabine  Ran,2019-10-02 20:11:50.156250,29.756990432739258,266.1080017089844,5461497.5,746059.8125,9.460000038146973,0.019156068563461304,-0.260331928730011,-2.8277320861816406,1.9181536436080933,29.224390029907227,1.9840052127838135,0.18936865031719208
30,sn0401c W Prt Arthu,2019-10-02 20:11:50.156250,29.82384490966797,266.0372619628906,5468663.5,738948.4375,10.899999618530273,-0.21602411568164825,-0.1740008294582367,-3.0729613304138184,1.7669382095336914,29.384645462036133,1.3197404146194458,0.18131010234355927
31,sn0501c Rainbow Bri,2019-10-02 20:11:50.156250,29.980045318603516,266.1311340332031,5486317.0,747389.875,9.54699993133545,0.0774444118142128,-0.0088328393176198,-2.8489041328430176,1.4898409843444824,29.799633026123047,0.07406459003686905,0.1797162890434265
32,sn0601c Port  Beaum,2019-10-02 20:11:50.156250,30.080236434936523,265.9139404296875,5496679.5,726027.8125,10.97700023651123,-0.06015057861804962,0.047846533358097076,-3.579557180404663,1.2533363103866577,29.10317039489746,0.004999999888241291,0.17590299248695374
33,sn0701c Port Arthur,2019-10-02 20:11:50.156250,29.8680419921875,266.06866455078125,5473674.5,741807.5625,9.819999694824219,-0.2042626440525055,-0.4298492670059204,-2.957669258117676,1.4241007566452026,29.119998931884766,1.1254481077194214,0.17512179911136627
34,"g02010c Morgans Pt,",2019-10-02 20:11:50.156250,29.68169593811035,265.0179443359375,5449749.0,640805.4375,12.559000015258789,0.0758311077952385,-0.15297940373420715,-4.243399143218994,1.9221606254577637,29.293603897094727,4.806962013244629,0.23431016504764557
35,g04010c Hou Ship En,2019-10-02 20:11:50.156250,29.35174560546875,265.2173767089844,5413714.0,661198.375,11.800000190734863,0.09142571687698364,-0.4642255902290344,-5.057194709777832,-0.7207741141319275,28.681310653686523,12.96576976776123,0.1808934062719345
36,g05010c Galves Caus,2019-10-02 20:11:50.156250,29.297203063964844,265.1156005859375,5407379.0,651485.375,3.5999999046325684,-0.0392274409532547,0.030704623088240623,-4.897397518157959,-0.5836899876594543,28.763179779052734,20.93410301208496,0.13520972430706024
37,"g06010c Galves Ent,",2019-10-02 20:11:50.156250,29.342077255249023,265.261962890625,5412770.0,665561.25,10.529999732971191,0.45900774002075195,0.030632121488451958,-5.3828816413879395,-1.4202877283096313,28.710290908813477,15.259331703186035,0.19841548800468445
38,g07010c ExxMb Bayto,2019-10-02 20:11:50.156250,29.727590560913086,264.9777526855469,5454731.5,636772.5,11.253000259399414,0.006646004505455494,-0.04371728375554085,-3.9564406871795654,0.35527491569519043,29.513072967529297,2.481625556945801,0.2417212277650833
39,"42035_B 22NM E GB, ",2019-10-02 20:11:50.156250,29.231983184814453,265.5878601074219,5401550.0,697614.5,15.800999641418457,-0.2647682726383209,0.021645139902830124,-5.961456775665283,0.30054935812950134,29.402807235717773,27.812166213989258,0.15796829760074615
40,Calcas Offshore Off,2019-10-02 20:11:50.156250,29.456741333007812,266.7749328613281,5430742.0,811976.25,13.39799976348877,-0.32177549600601196,0.15367799997329712,-4.351009368896484,1.1757993698120117,29.5932674407959,26.078096389770508,0.16330872476100922
41,Calcasieu Ship Chan,2019-10-02 20:11:50.156250,30.06623649597168,266.67108154296875,5497901.5,799131.8125,11.75,-0.06677930802106857,-0.24093154072761536,-2.777557134628296,0.03398938477039337,30.04582977294922,10.364324569702148,0.12003140151500702
42,"TW_BAYT Baytown, GB",2019-10-02 20:11:50.156250,29.70751190185547,264.9820861816406,5452516.0,637253.5,10.92199993133545,0.05047854036092758,-0.126754030585289,-3.986363649368286,0.5684730410575867,29.43153190612793,2.706979274749756,0.2419031262397766
43,"TW_BOLI Pelican Is,",2019-10-02 20:11:50.156250,29.3416690826416,265.2169189453125,5412595.5,661186.8125,2.2049999237060547,0.2387177050113678,-0.27054134011268616,-5.127162933349609,-0.7155874371528625,28.776470184326172,14.154741287231445,0.19229000806808472
44,"TW_DOLL Dollar Pt, ",2019-10-02 20:11:50.156250,29.471027374267578,265.151611328125,5426753.5,654427.25,3.0739998817443848,0.02577555924654007,-0.19815689325332642,-6.506164073944092,0.09393178671598434,29.060239791870117,10.306396484375,0.19125105440616608
45,"TW_TEAS East Bay, G",2019-10-02 20:11:50.156250,29.482593536376953,265.276611328125,5428393.0,666517.875,1.534000039100647,-0.08594289422035217,-0.09292519092559814,-4.741168975830078,0.1775263398885727,28.894481658935547,7.812371730804443,0.1725625842809677
46,TW_FISH Fishers Ree,2019-10-02 20:11:50.156250,29.6710262298584,265.1452331542969,5448915.5,653167.5625,1.6369999647140503,-0.06425076723098755,-0.024476096034049988,-4.292809009552002,1.7475450038909912,29.237863540649414,7.711501121520996,0.21699197590351105
47,TW_HANN Hanna      ,2019-10-02 20:11:50.156250,29.486520767211914,265.19952392578125,5428607.0,659026.0,2.2130000591278076,-0.02828538790345192,-0.13852910697460175,-5.484015464782715,0.03591982275247574,28.9860897064209,6.117404937744141,0.18154025077819824
